Dates,log_inflow
12/25/1977,3.121520451
1/1/1978,2.880590673
1/8/1978,3.004394467
1/15/1978,3.944298551
1/22/1978,3.984781065
1/29/1978,4.13266753
2/5/1978,3.308425673
2/12/1978,3.165810944
2/19/1978,3.138321649
2/26/1978,3.083753378
3/5/1978,3.156827689
3/12/1978,3.990449857
3/19/1978,3.456156428
3/26/1978,3.250149094
4/2/1978,3.320819025
4/9/1978,2.635624468
4/16/1978,2.537504275
4/23/1978,2.485394873
4/30/1978,4.000144596
5/7/1978,3.97841427
5/14/1978,4.140196509
5/21/1978,3.383537113
5/28/1978,2.887088174
6/4/1978,2.615423953
6/11/1978,2.542862757
6/18/1978,2.273117068
6/25/1978,2.230065551
7/2/1978,2.590596653
7/9/1978,2.590596653
7/16/1978,2.33045436
7/23/1978,2.48945221
7/30/1978,2.48945221
8/6/1978,2.038858502
8/13/1978,3.129696336
8/20/1978,2.446956348
8/27/1978,1.735039705
9/3/1978,2.519959181
9/10/1978,1.892651034
9/17/1978,1.604765885
9/24/1978,1.498999364
10/1/1978,1.486996888
10/8/1978,1.985471383
10/15/1978,1.619510721
10/22/1978,1.399154334
10/29/1978,1.339252634
11/5/1978,1.604226053
11/12/1978,2.122609024
11/19/1978,2.43442518
11/26/1978,2.336479747
12/3/1978,2.604841408
12/10/1978,3.350769247
12/17/1978,2.768149523
12/24/1978,2.619844344
12/31/1978,3.100377439
1/7/1979,3.365179002
1/14/1979,3.542281285
1/21/1979,3.862120045
1/28/1979,3.799085413
2/4/1979,3.096830095
2/11/1979,2.909769915
2/18/1979,3.222589025
2/25/1979,4.122066718
3/4/1979,3.813497591
3/11/1979,3.348373021
3/18/1979,3.241377113
3/25/1979,3.850054113
4/1/1979,3.32221309
4/8/1979,3.430062149
4/15/1979,3.251781745
4/22/1979,2.991452027
4/29/1979,2.986417886
5/6/1979,2.900765732
5/13/1979,3.307481062
5/20/1979,3.585957909
5/27/1979,2.949189892
6/3/1979,3.462763251
6/10/1979,3.784838306
6/17/1979,3.33598916
6/24/1979,3.490343411
7/1/1979,3.00068998
7/8/1979,2.33543784
7/15/1979,2.156549151
7/22/1979,2.553907288
7/29/1979,2.260286096
8/5/1979,2.709431095
8/12/1979,1.886377907
8/19/1979,1.842546837
8/26/1979,1.43055877
9/2/1979,1.425860145
9/9/1979,3.267333678
9/16/1979,2.261928673
9/23/1979,3.264158801
9/30/1979,2.933532841
10/7/1979,3.281124309
10/14/1979,2.810642417
10/21/1979,2.594955773
10/28/1979,2.566732029
11/4/1979,3.093467214
11/11/1979,3.655307508
11/18/1979,3.768783088
11/25/1979,3.013220752
12/2/1979,3.683464913
12/9/1979,2.871012194
12/16/1979,2.840206498
12/23/1979,2.741915474
12/30/1979,2.785749687
1/6/1980,2.911184252
1/13/1980,3.418476963
1/20/1980,3.706951505
1/27/1980,3.536442279
2/3/1980,3.147901913
2/10/1980,3.18004268
2/17/1980,3.493456657
2/24/1980,3.24738645
3/2/1980,3.156694498
3/9/1980,3.720869311
3/16/1980,3.355386381
3/23/1980,3.902541344
3/30/1980,3.71247376
4/6/1980,3.266666714
4/13/1980,3.281739942
4/20/1980,3.560885376
4/27/1980,2.908238312
5/4/1980,3.006029389
5/11/1980,2.863263364
5/18/1980,2.818892005
5/25/1980,3.683918357
6/1/1980,3.048550558
6/8/1980,2.856795328
6/15/1980,2.807825813
6/22/1980,2.588047497
6/29/1980,3.557864355
7/6/1980,2.534647896
7/13/1980,2.287734566
7/20/1980,2.176236
7/27/1980,2.169821329
8/3/1980,2.062356318
8/10/1980,1.935759104
8/17/1980,1.669874502
8/24/1980,1.839100783
8/31/1980,1.627160952
9/7/1980,2.136403448
9/14/1980,1.220369632
9/21/1980,0.828659897
9/28/1980,0.828659897
10/5/1980,2.145879796
10/12/1980,1.905364069
10/19/1980,1.970300375
10/26/1980,2.455225653
11/2/1980,2.319189369
11/9/1980,1.970997366
11/16/1980,1.382017043
11/23/1980,1.514282048
11/30/1980,2.126001457
12/7/1980,2.014100322
12/14/1980,2.186702123
12/21/1980,2.000260499
12/28/1980,1.837462171
1/4/1981,2.438700533
1/11/1981,2.386962441
1/18/1981,2.215399601
1/25/1981,2.489747606
2/1/1981,2.425860145
2/8/1981,2.826139618
2/15/1981,3.593541915
2/22/1981,3.207367732
3/1/1981,2.860397905
3/8/1981,2.47234682
3/15/1981,2.241845204
3/22/1981,2.093911741
3/29/1981,2.869900253
4/5/1981,2.84334492
4/12/1981,2.965027572
4/19/1981,2.654051339
4/26/1981,2.729569726
5/3/1981,2.276875221
5/10/1981,1.922465945
5/17/1981,3.230842163
5/24/1981,2.556507536
5/31/1981,2.263209849
6/7/1981,2.896415976
6/14/1981,2.413584729
6/21/1981,2.413584729
6/28/1981,2.493764668
7/5/1981,2.493764668
7/12/1981,3.692353323
7/19/1981,2.000043427
7/26/1981,2.208656301
8/2/1981,2.510236605
8/9/1981,2.510236605
8/16/1981,2.740370586
8/23/1981,3.430223452
8/30/1981,2.706939566
9/6/1981,1.82911071
9/13/1981,3.628044423
9/20/1981,2.270702122
9/27/1981,2.441380885
10/4/1981,2.594436751
10/11/1981,2.618769577
10/18/1981,1.707740454
10/25/1981,1.707740454
11/1/1981,2.469689499
11/8/1981,2.744253856
11/15/1981,1.857875026
11/22/1981,1.979593896
11/29/1981,2.142232992
12/6/1981,2.759818877
12/13/1981,2.806790272
12/20/1981,3.198692819
12/27/1981,2.811065349
1/3/1982,3.418413994
1/10/1982,3.892128009
1/17/1982,2.486331281
1/24/1982,3.455983199
1/31/1982,3.666674261
2/7/1982,3.674224382
2/14/1982,3.228587691
2/21/1982,3.700333284
2/28/1982,3.206620819
3/7/1982,3.832834511
3/14/1982,3.763801476
3/21/1982,3.343635038
3/28/1982,3.452356935
4/4/1982,3.075827885
4/11/1982,2.745527596
4/18/1982,2.802328944
4/25/1982,2.865607299
5/2/1982,3.290324045
5/9/1982,2.612359948
5/16/1982,2.177824972
5/23/1982,2.569654764
5/30/1982,3.57905955
6/6/1982,3.820940642
6/13/1982,4.104073789
6/20/1982,3.958773097
6/27/1982,3.519738764
7/4/1982,3.087731741
7/11/1982,2.143701629
7/18/1982,3.201137563
7/25/1982,2.773018073
8/1/1982,3.175479921
8/8/1982,2.643255225
8/15/1982,2.643255225
8/22/1982,3.280830953
8/29/1982,2.718983049
9/5/1982,2.065318238
9/12/1982,2.0801212
9/19/1982,1.39375064
9/26/1982,2.072213123
10/3/1982,2.277815427
10/10/1982,2.596904841
10/17/1982,2.683254225
10/24/1982,2.662644523
10/31/1982,3.332165678
11/7/1982,2.570180877
11/14/1982,2.710422026
11/21/1982,2.58642976
11/28/1982,1.855942946
12/5/1982,2.581335139
12/12/1982,2.581335139
12/19/1982,4.053667224
12/26/1982,3.40693172
1/2/1983,3.1587122
1/9/1983,3.326718773
1/16/1983,2.929628358
1/23/1983,2.139690222
1/30/1983,3.276011191
2/6/1983,3.347630502
2/13/1983,3.822442697
2/20/1983,3.834422611
2/27/1983,3.278797028
3/6/1983,3.101929137
3/13/1983,3.871148357
3/20/1983,3.912844082
3/27/1983,3.856359674
4/3/1983,3.086131944
4/10/1983,3.548319385
4/17/1983,3.54630818
4/24/1983,3.163042047
5/1/1983,3.728377323
5/8/1983,3.163358195
5/15/1983,2.171053288
5/22/1983,3.980059303
5/29/1983,3.618785248
6/5/1983,3.153156066
6/12/1983,2.83989266
6/19/1983,1.695569227
6/26/1983,2.815371841
7/3/1983,2.235806105
7/10/1983,2.312050351
7/17/1983,2.172223341
7/24/1983,2.296160414
7/31/1983,2.296160414
8/7/1983,1.48756256
8/14/1983,2.505082115
8/21/1983,2.508758589
8/28/1983,2.436957331
9/4/1983,2.436957331
9/11/1983,2.436957331
9/18/1983,2.436957331
9/25/1983,1.392169149
10/2/1983,1.981456167
10/9/1983,1.981456167
10/16/1983,2.503491066
10/23/1983,1.933892036
10/30/1983,2.789044563
11/6/1983,2.671515328
11/13/1983,2.581790422
11/20/1983,2.93697594
11/27/1983,3.138709954
12/4/1983,3.053113032
12/11/1983,3.804194653
12/18/1983,3.61582595
12/25/1983,3.115180997
1/1/1984,3.422960621
1/8/1984,2.800393986
1/15/1984,3.892385705
1/22/1984,3.727816061
1/29/1984,3.140432616
2/5/1984,3.022580945
2/12/1984,3.301767669
2/19/1984,3.621943412
2/26/1984,3.748942733
3/4/1984,3.605777879
3/11/1984,4.058228193
3/18/1984,3.439045175
3/25/1984,3.736466621
4/1/1984,3.728253923
4/8/1984,3.92124051
4/15/1984,3.1495978
4/22/1984,3.06770676
4/29/1984,3.536372818
5/6/1984,3.270091618
5/13/1984,3.393473417
5/20/1984,2.673693496
5/27/1984,3.033998413
6/3/1984,3.86637478
6/10/1984,2.944852652
6/17/1984,2.185202065
6/24/1984,2.185202065
7/1/1984,2.185202065
7/8/1984,2.433833814
7/15/1984,1.86332286
7/22/1984,3.583585271
7/29/1984,3.583585271
8/5/1984,3.228102513
8/12/1984,3.382577119
8/19/1984,3.291188967
8/26/1984,3.291188967
9/2/1984,2.763832149
9/9/1984,2.763832149
9/16/1984,2.763832149
9/23/1984,2.763832149
9/30/1984,2.707289071
10/7/1984,2.707289071
10/14/1984,2.090258053
10/21/1984,1.60162548
10/28/1984,2.085326262
11/4/1984,2.22344402
11/11/1984,2.22344402
11/18/1984,2.22344402
11/25/1984,2.22344402
12/2/1984,2.698196271
12/9/1984,2.974087784
12/16/1984,2.765810069
12/23/1984,2.716512506
12/30/1984,2.78250129
1/6/1985,3.699737159
1/13/1985,3.217891726
1/20/1985,2.852425093
1/27/1985,2.577755973
2/3/1985,3.978275951
2/10/1985,3.442075075
2/17/1985,3.612833639
2/24/1985,3.339375905
3/3/1985,3.392628375
3/10/1985,2.952269232
3/17/1985,2.550191651
3/24/1985,2.725895305
3/31/1985,2.981288435
4/7/1985,2.595639493
4/14/1985,2.365431822
4/21/1985,2.106870544
4/28/1985,2.445759836
5/5/1985,2.817300878
5/12/1985,2.561029791
5/19/1985,2.561029791
5/26/1985,3.06455532
6/2/1985,2.553482515
6/9/1985,2.553482515
6/16/1985,1.195622944
6/23/1985,1.195622944
6/30/1985,1.195622944
7/7/1985,1.195622944
7/14/1985,1.979548375
7/21/1985,2.579806454
7/28/1985,2.704073264
8/4/1985,2.188112537
8/11/1985,2.288159763
8/18/1985,2.288159763
8/25/1985,3.57972302
9/1/1985,1.501196242
9/8/1985,2.227012096
9/15/1985,2.227012096
9/22/1985,1.885587356
9/29/1985,1.885587356
10/6/1985,1.885587356
10/13/1985,1.885587356
10/20/1985,1.885587356
10/27/1985,1.885587356
11/3/1985,2.588563007
11/10/1985,3.614580867
11/17/1985,2.815883108
11/24/1985,4.072574853
12/1/1985,3.706616236
12/8/1985,2.995152377
12/15/1985,2.913278599
12/22/1985,2.747900988
12/29/1985,2.520208327
1/5/1986,2.22297645
1/12/1986,2.550216119
1/19/1986,2.420813582
1/26/1986,3.008221063
2/2/1986,2.999856659
2/9/1986,3.05078563
2/16/1986,2.818080664
2/23/1986,3.01822601
3/2/1986,2.781676405
3/9/1986,2.576180044
3/16/1986,3.737830889
3/23/1986,3.586345338
3/30/1986,2.928211443
4/6/1986,2.83518307
4/13/1986,2.131939295
4/20/1986,2.131939295
4/27/1986,2.441050677
5/4/1986,2.015359755
5/11/1986,2.586531045
5/18/1986,2.586531045
5/25/1986,3.180292218
6/1/1986,2.161577611
6/8/1986,0.789580712
6/15/1986,1.397940009
6/22/1986,1.397940009
6/29/1986,1.397940009
7/6/1986,1.397940009
7/13/1986,1.397940009
7/20/1986,1.397940009
7/27/1986,0.352182518
8/3/1986,2.584975402
8/10/1986,2.584975402
8/17/1986,2.87970931
8/24/1986,3.652047042
8/31/1986,2.778339404
9/7/1986,2.778339404
9/14/1986,2.778339404
9/21/1986,2.778339404
9/28/1986,2.778339404
10/5/1986,2.778339404
10/12/1986,2.778339404
10/19/1986,2.778339404
10/26/1986,2.778339404
11/2/1986,2.778339404
11/9/1986,2.265171723
11/16/1986,2.265171723
11/23/1986,2.265171723
11/30/1986,2.265171723
12/7/1986,2.5532396
12/14/1986,2.5532396
12/21/1986,2.662417816
12/28/1986,3.354705664
1/4/1987,3.512059716
1/11/1987,2.900547364
1/18/1987,3.062777467
1/25/1987,4.081752244
2/1/1987,3.23011413
2/8/1987,2.989356363
2/15/1987,1.349471799
2/22/1987,3.399588931
3/1/1987,4.006481018
3/8/1987,3.874623853
3/15/1987,3.275193837
3/22/1987,3.125533313
3/29/1987,3.367959413
4/5/1987,3.319971702
4/12/1987,2.91701685
4/19/1987,4.076640808
4/26/1987,3.269891036
5/3/1987,2.962648672
5/10/1987,2.74475442
5/17/1987,2.361274423
5/24/1987,3.230239388
5/31/1987,2.589938437
6/7/1987,2.556386939
6/14/1987,1.727785174
6/21/1987,2.453226578
6/28/1987,2.453226578
7/5/1987,2.453226578
7/12/1987,1.788097633
7/19/1987,1.788097633
7/26/1987,1.810098041
8/2/1987,2.658764793
8/9/1987,2.658764793
8/16/1987,2.658764793
8/23/1987,2.658764793
8/30/1987,2.658764793
9/6/1987,2.713683707
9/13/1987,3.201915783
9/20/1987,3.201915783
9/27/1987,3.201915783
10/4/1987,3.201915783
10/11/1987,3.201915783
10/18/1987,3.201915783
10/25/1987,3.201915783
11/1/1987,3.201915783
11/8/1987,1.790425917
11/15/1987,1.790425917
11/22/1987,1.797267541
11/29/1987,1.797267541
12/6/1987,1.797267541
12/13/1987,2.15182934
12/20/1987,2.15182934
12/27/1987,2.780842757
1/3/1988,2.606746707
1/10/1988,3.019328191
1/17/1988,2.387710089
1/24/1988,3.101472117
1/31/1988,2.567226402
2/7/1988,3.285762032
2/14/1988,3.176438556
2/21/1988,3.131698844
2/28/1988,2.65250742
3/6/1988,2.624282096
3/13/1988,2.86433899
3/20/1988,2.184265443
3/27/1988,2.70999036
4/3/1988,2.41763774
4/10/1988,2.527964836
4/17/1988,2.298066707
4/24/1988,3.198560872
5/1/1988,2.83678602
5/8/1988,2.690337867
5/15/1988,2.441443753
5/22/1988,3.241678442
5/29/1988,3.241678442
6/5/1988,3.241678442
6/12/1988,1.408748606
6/19/1988,1.98141084
6/26/1988,2.347427599
7/3/1988,2.347427599
7/10/1988,2.347427599
7/17/1988,1.641474111
7/24/1988,2.709829433
7/31/1988,2.709829433
8/7/1988,2.709829433
8/14/1988,2.709829433
8/21/1988,1.851869601
8/28/1988,1.851869601
9/4/1988,1.891481704
9/11/1988,1.891481704
9/18/1988,1.891481704
9/25/1988,2.475118891
10/2/1988,1.50758604
10/9/1988,2.402054936
10/16/1988,2.402054936
10/23/1988,2.08357428
10/30/1988,2.560325165
11/6/1988,3.5431103
11/13/1988,2.813781078
11/20/1988,2.744629333
11/27/1988,2.388633969
12/4/1988,2.243062865
12/11/1988,1.886039276
12/18/1988,1.102433706
12/25/1988,2.478580924
1/1/1989,2.62329065
1/8/1989,2.547516266
1/15/1989,3.059658066
1/22/1989,2.705153556
1/29/1989,2.004880007
2/5/1989,2.826372873
2/12/1989,2.826372873
2/19/1989,3.016122036
2/26/1989,3.978446218
3/5/1989,3.85829171
3/12/1989,3.73885584
3/19/1989,3.309283019
3/26/1989,4.025514359
4/2/1989,3.307741997
4/9/1989,3.731017925
4/16/1989,3.370812755
4/23/1989,3.056207134
4/30/1989,3.729496866
5/7/1989,3.852007625
5/14/1989,3.033467987
5/21/1989,2.953227972
5/28/1989,2.337539124
6/4/1989,2.793573882
6/11/1989,2.688170565
6/18/1989,3.250207683
6/25/1989,3.334489941
7/2/1989,3.262337161
7/9/1989,0.753583059
7/16/1989,0.753583059
7/23/1989,3.810094678
7/30/1989,2.542202782
8/6/1989,3.379303704
8/13/1989,2.753537099
8/20/1989,3.913895937
8/27/1989,3.321927599
9/3/1989,2.68692213
9/10/1989,1.855640281
9/17/1989,2.703987411
9/24/1989,2.836823963
10/1/1989,3.27812914
10/8/1989,3.584044993
10/15/1989,2.298547435
10/22/1989,3.61890433
10/29/1989,2.806261397
11/5/1989,3.040618161
11/12/1989,3.319803287
11/19/1989,2.936694661
11/26/1989,3.389410639
12/3/1989,2.95160462
12/10/1989,3.282762551
12/17/1989,3.795082268
12/24/1989,2.935431686
12/31/1989,2.879989938
1/7/1990,3.088277876
1/14/1990,3.330618696
1/21/1990,3.057517764
1/28/1990,3.433614644
2/4/1990,3.216144781
2/11/1990,3.556831776
2/18/1990,3.844093659
2/25/1990,3.479877498
3/4/1990,2.973548084
3/11/1990,2.825984045
3/18/1990,2.960442236
3/25/1990,2.834694039
4/1/1990,3.824310712
4/8/1990,3.81411369
4/15/1990,3.151728294
4/22/1990,3.276475591
4/29/1990,2.922419217
5/6/1990,3.873272926
5/13/1990,3.373559282
5/20/1990,2.217483944
5/27/1990,2.640232914
6/3/1990,3.405899336
6/10/1990,3.405899336
6/17/1990,1.976441689
6/24/1990,1.976441689
7/1/1990,2.083036542
7/8/1990,1.516535374
7/15/1990,2.55720634
7/22/1990,2.07656763
7/29/1990,-0.37675071
8/5/1990,-0.37675071
8/12/1990,-0.37675071
8/19/1990,2.647783823
8/26/1990,3.010927195
9/2/1990,2.402433346
9/9/1990,2.402433346
9/16/1990,2.402433346
9/23/1990,2.402433346
9/30/1990,2.402433346
10/7/1990,2.753774505
10/14/1990,2.714983225
10/21/1990,2.664030525
10/28/1990,2.879543139
11/4/1990,2.583765368
11/11/1990,1.169968174
11/18/1990,1.169968174
11/25/1990,1.906011625
12/2/1990,1.906011625
12/9/1990,2.607712307
12/16/1990,2.023128946
12/23/1990,2.749187305
12/30/1990,2.809249875
1/6/1991,3.25083458
1/13/1991,3.919710237
1/20/1991,3.21670942
1/27/1991,2.991376723
2/3/1991,2.848817004
2/10/1991,2.81970841
2/17/1991,2.422014996
2/24/1991,2.859072217
3/3/1991,2.949555885
3/10/1991,3.529524031
3/17/1991,3.059968369
3/24/1991,3.449763721
3/31/1991,3.728451183
4/7/1991,2.594679775
4/14/1991,2.620479605
4/21/1991,3.054275905
4/28/1991,2.374656713
5/5/1991,2.981011764
5/12/1991,1.519040039
5/19/1991,2.628531968
5/26/1991,1.61658053
6/2/1991,2.77675928
6/9/1991,2.77675928
6/16/1991,1.771660959
6/23/1991,1.771660959
6/30/1991,1.771660959
7/7/1991,1.771660959
7/14/1991,1.6599162
7/21/1991,2.223054413
7/28/1991,2.223054413
8/4/1991,2.223054413
8/11/1991,-0.853871964
8/18/1991,1.666330744
8/25/1991,1.666330744
9/1/1991,1.444669231
9/8/1991,1.444669231
9/15/1991,1.444669231
9/22/1991,2.64475361
9/29/1991,3.044951126
10/6/1991,3.044951126
10/13/1991,3.044951126
10/20/1991,3.044951126
10/27/1991,0.709269961
11/3/1991,0.709269961
11/10/1991,1.822429624
11/17/1991,1.218797998
11/24/1991,0.922725458
12/1/1991,1.731588765
12/8/1991,1.98403198
12/15/1991,1.960613458
12/22/1991,1.673849977
12/29/1991,2.418500159
1/5/1992,3.456080459
1/12/1992,3.254120097
1/19/1992,3.093537248
1/26/1992,3.001742364
2/2/1992,2.894194177
2/9/1992,2.520771657
2/16/1992,2.49640375
2/23/1992,2.698500713
3/1/1992,3.450650876
3/8/1992,3.664747246
3/15/1992,2.981510552
3/22/1992,2.724824537
3/29/1992,3.099193599
4/5/1992,2.741923342
4/12/1992,2.805419293
4/19/1992,2.805419293
4/26/1992,2.966892296
5/3/1992,2.966892296
5/10/1992,2.966892296
5/17/1992,2.183696809
5/24/1992,2.183696809
5/31/1992,2.963683962
6/7/1992,2.578536067
6/14/1992,3.294247922
6/21/1992,2.716345633
6/28/1992,2.914892951
7/5/1992,3.187153954
7/12/1992,2.019282496
7/19/1992,2.195678299
7/26/1992,2.373573981
8/2/1992,2.373573981
8/9/1992,2.007491733
8/16/1992,2.221048912
8/23/1992,2.221048912
8/30/1992,1.897077003
9/6/1992,2.626073343
9/13/1992,2.626073343
9/20/1992,1.218797998
9/27/1992,1.218797998
10/4/1992,3.098844389
10/11/1992,3.098844389
10/18/1992,3.098844389
10/25/1992,3.098844389
11/1/1992,2.208226306
11/8/1992,3.138905554
11/15/1992,3.254424804
11/22/1992,2.856529516
11/29/1992,3.511557184
12/6/1992,2.885061408
12/13/1992,3.45419064
12/20/1992,2.972327831
12/27/1992,2.845048404
1/3/1993,2.670542705
1/10/1993,3.699671258
1/17/1993,3.346642408
1/24/1993,3.646602691
1/31/1993,3.205702272
2/7/1993,2.748808005
2/14/1993,3.070787532
2/21/1993,3.080323385
2/28/1993,3.036353382
3/7/1993,4.05068555
3/14/1993,3.727927396
3/21/1993,3.054072723
3/28/1993,3.325111146
4/4/1993,3.047146313
4/11/1993,4.106461864
4/18/1993,3.563468033
4/25/1993,2.80813667
5/2/1993,2.788359306
5/9/1993,3.15815736
5/16/1993,0.017033339
5/23/1993,2.286119503
5/30/1993,2.033664963
6/6/1993,2.872097974
6/13/1993,2.217483944
6/20/1993,2.217483944
6/27/1993,2.217483944
7/4/1993,2.217483944
7/11/1993,1.474798819
7/18/1993,1.797682935
7/25/1993,1.797682935
8/1/1993,1.797682935
8/8/1993,1.797682935
8/15/1993,1.797682935
8/22/1993,1.797682935
8/29/1993,1.797682935
9/5/1993,2.279119169
9/12/1993,2.279119169
9/19/1993,2.279119169
9/26/1993,2.279119169
10/3/1993,2.279119169
10/10/1993,2.279119169
10/17/1993,2.279119169
10/24/1993,2.279119169
10/31/1993,2.534749328
11/7/1993,2.672993244
11/14/1993,2.593618308
11/21/1993,2.610500467
11/28/1993,2.610500467
12/5/1993,2.791543287
12/12/1993,2.547639352
12/19/1993,2.872698074
